title,artist,album,language_id,scaled_vectorized_features_str
El Rincón,Caos,La Vida Gacha,1.0,"3.8577595677926646,2.9888027859601882,-1.9150322816610073,0.26808785788624945,0.4432786096896132,0.0,2.0528114170613097,4.531985669804079,0.1384953102496249"
El Ritmo (AHI AHI AHI),Matteo Markus Bok,El Ritmo (AHI AHI AHI),-2.0,"4.313144339707482,3.9544902773851276,-1.2532745560271026,0.3990853338988486,0.11393645514678338,0.0,1.0726780970299876,3.314612170246383,-0.2769906204992498"
El Ritmo Cuando Rima,Richard Coleman,F - A - C - I - L,-2.0,"2.875429559804988,4.350422148869353,-1.4205806253996525,0.5869499312812582,0.0067530725694902,0.0051590668800035105,2.477676075100638,2.958829987294406,-0.2769906204992498"
El Rito - Remasterizado 2007,Soda Stereo,El Ultimo Concierto A (Remastered),1.0,"3.1941989001453597,3.9013774653567563,-1.7352819591946314,0.37268274183429373,0.09315777031758277,0.007151181813866252,1.4092045588433173,4.0911114924977765,0.1384953102496249"
"El Ruiseñor, el Amor y la Muerte",Indio Solari y los Fundamentalistas del Aire Acondicionado,"El Ruiseñor, el Amor y la Muerte",1.0,"3.792704600376262,2.7860084127609506,-1.8951214767108855,0.254886561853972,0.30371510992014905,0.04091497594933476,1.8761350246093118,2.7899363280083422,0.1384953102496249"
El Saher,Batistuta,El Saher,-2.0,"4.573364209373091,3.5392446560724036,-1.5422577667615072,0.49047892181461544,0.7792006810950232,0.0,0.6520200197633259,2.964653906580132,-0.2769906204992498"
El Ser Supremo,José Madero,Noche,-2.0,"4.456265268023568,2.9888027859601882,-1.9343900086958479,0.24980914030309606,0.7445695397130221,0.015783679860604798,1.6069138551586484,3.8369165962483196,-0.2769906204992498"
El Silencio Dijo Sí,Cepeda,Principios,1.0,"3.870770561275945,3.877235278071133,-1.1421058950555898,0.28433560684905246,1.7107783842708508,0.0,1.72890469756598,4.531846174731366,0.1384953102496249"
El Sitio Perfecto,Varry Brava,El Sitio Perfecto,-2.0,"4.098462947233354,3.76135277910014,-1.8835068404899813,0.32495497925605993,0.022995077877648682,9.654095448719438E-6,1.5816743705226486,4.39231622825118,-0.2769906204992498"
El Solo,Revolber,Kaimonomacaco,-2.0,"4.0073859928503905,4.282824024469607,-1.5505539354907247,0.384868553556396,0.005956556317704177,0.004009769802775005,2.2421075518313076,3.9429677252776236,-0.2769906204992498"
El Susto,"Chano, Karen Méndez",El Susto,-2.0,"4.5928806995980125,3.43301903201566,-1.432748339535838,0.3208930420153592,0.03071782240583491,0.004408192789547554,2.0486048362886433,3.4872373227274926,-0.2769906204992498"
El Tesoro,El Mató a un Policía Motorizado,La Sintesis OKonor,-2.0,"4.417232287573726,3.6406418426720224,-1.8342829060299584,0.2955059342609795,0.2985204387128489,0.01951251037783506,2.296793101875974,3.9362719617874475,-0.2769906204992498"
El Tra,Marcos da costa,El Tra,-2.0,"3.6951221492516586,2.9212046615604423,-1.7272623294230545,0.6448325369612439,1.1012702959476328,0.0,1.9602666400626443,3.654945273895505,-0.2769906204992498"
El Vals del Obrero,Ska-P,El Vals Del Obrero,-2.0,"3.2852758545283236,4.031745276699123,-1.5276012020065566,0.6956067524700033,0.1447581709767643,5.720945451093001E-6,2.835235440777301,3.560507109669475,-0.2769906204992498"
El Viejo,La Vela Puerca,Normalmente Anormal,1.0,"3.6560891688018176,4.306966211755231,-1.3260043018865748,0.4315808318244546,1.0320080131836307,0.0,2.0528114170613097,4.1193592447219585,0.1384953102496249"
El Viejo - En Vivo,La Vela Puerca,20 Años: Festejar para Sobrevivir - en Vivo,1.0,"3.74066062644314,4.345593711412229,-1.3544878145235542,0.4975873119858418,0.10527866980128313,5.107987009904465E-6,1.8466889592006455,4.146804900278046,0.1384953102496249"
El amante - Acustic Version,Song Lovers,El amante - acustic version,-2.0,"5.002726994321348,3.167454971873802,-1.8254336593854599,0.5767950881795064,0.1409487454247442,0.020483027909716903,2.0486048362886433,3.1388483786292527,-0.2769906204992498"
El amor es una moda,"Alcover, Don Omar, Juan Magán",El amor es una moda,-2.0,"4.911650039938385,3.886892152985382,-1.3437027951755718,0.5351602314623236,1.4926021935642444,6.0274246716872685E-6,1.531195401250649,3.347567881174595,-0.2769906204992498"
El ataque de las chicas cocodrilo,Hombres G,La Cagaste... Burt Lancaster,1.0,"3.2917813512699636,3.906205902813881,-1.5912051622638896,0.5473460431844259,0.100776621421623,0.0011952689603176448,2.35147865192064,4.172681236266123,0.1384953102496249"
El día a día de mi psicopatía,Fangoria,Miscelánea de canciones para robótica avanzada,1.0,"4.176528908133037,3.8337793409570105,-1.7444077447967703,0.3818221006258704,0.0074803265385122225,0.005772025321192045,1.8803416053819786,4.394164537964614,0.1384953102496249"
El otro gol,Gandhi,BIOS (live and studio 2-CD set),-2.0,"3.6235616850936165,4.065544338898996,-2.1683419668597774,0.6631112545443972,0.2119425852578463,0.0,2.835235440777301,3.416059961876191,-0.2769906204992498"
El ritmo del cajon,"Lovas Gang, Dago Hernandez, Cynthia Nilson",El ritmo del cajon,-2.0,"4.827078582297061,4.133142463298742,-1.4037117489835773,1.1068778980909542,0.6856965993636204,1.4762082458623905E-4,1.2872137164359851,3.591440142043363,-0.2769906204992498"
El Último Incendio,Leiva,Monstruos,1.0,"3.376352808911287,3.7661812165572646,-1.8223917308514135,0.3777601633851696,0.001409487454247442,0.00329465162138838,0.379433585694529,4.390467918537746,0.1384953102496249"
El Último Polvo,Caramelos De Cianuro,Frisbee,-2.0,"3.1356494294705977,4.297309336840981,-1.3445324120484936,0.8012171207282227,0.06822334852254203,0.0,0.2162182517150642,4.189281149918852,-0.2769906204992498"
El árbol del desierto,Kuervos del Sur,El vuelo del Pillán,1.0,"3.4479132730693296,3.9158627777281305,-1.4935869102167654,0.35541950856131554,0.008900203335174264,1.7213916223378047E-5,0.7782174429433244,3.552904628206671,0.1384953102496249"
Ela e Ela,Zé Neto & Cristiano,Chaaama,-2.0,"3.74066062644314,3.2302246588164234,-1.3135600487927488,0.3462801497697388,0.9454301597286282,0.0,2.2042483248773084,3.8360796258120473,-0.2769906204992498"
Elas Gostam,"MC Kevinho, Mc Davi",Elas Gostam,-2.0,"5.627254681518811,4.669099021039583,-0.00829616872921736,0.7220093445345581,1.4094874542474418,0.00822385908594619,1.190462358664653,4.537425977639847,-0.2769906204992498"
Elastic Heart (Rock Version),Written by Wolves,Elastic Heart (Rock Version),-2.0,"3.1161329392456767,4.210397462612737,-1.028448383465312,0.5229744197402214,0.0025384626633006757,0.0,0.8749688007146565,4.529614253567974,-0.2769906204992498"
Elastic State Of Mind,Highasakite,Elastic State Of Mind,-2.0,"3.948836522175628,3.490960281501157,-1.9537477357306885,0.38689952217674634,0.09038727900702269,6.027424671687268E-4,0.6814660851719923,3.487062953886603,-0.2769906204992498"
Ele É o Tal,"Pabllo Vittar, Lia Clark, Laura Taylor, Rodrigo Gorky",Vai Passar Mal,-2.0,"5.035254478029549,3.0322587230743103,-1.6680829924879705,0.3645588673528922,0.06233605448760185,5.720945451093001E-5,0.49637653117466096,3.2078635658535184,-0.2769906204992498"
Electric Eye,Judas Priest,Screaming For Vengeance (Expanded Edition),0.0,"2.8429020760967867,4.577358709354214,-1.6705718431067358,0.5625783078370538,0.0024795897229512734,0.0013331846095850654,1.5185756589326491,3.372990858176358,0.0"
Electric Feel - Live,Sem&Stènn,X Factor 2017 Live Show #3,0.0,"3.7211441362182196,4.282824024469607,-1.9194569049832566,0.38385306924622076,0.2857069164015085,0.022628382453876782,1.8761350246093118,4.185549656723806,0.0"
Electric Glow - Original Mix,"Tritonal, Skyler Stonestreet",Metamorphic II,0.0,"3.6300671818352566,4.350422148869353,-1.3923736517203136,0.6052286488644116,0.042596303899861264,0.06078504541786314,0.7655977006253245,4.463249472725236,0.0"
Electric Gold,"Marion Aunor, Moophs",Electric Gold,-2.0,"4.378199307123885,4.15245621312724,-0.8251922495994868,0.3340943380476366,0.3878687834784115,0.0021657864921994932,1.047438612393988,4.11601136297687,-0.2769906204992498"
Electric Guitar,Tocotronic,Die Unendlichkeit (Deluxe Edition),4.0,"3.304792344753244,4.500103710040219,-1.6127752009598548,0.4457976121669072,0.012294055190610366,0.0040199857767948145,2.271553617239974,3.696689174404573,0.5539812409984995"
Electric Heart (Extended Version),Tofer Dolan,Electric Heart,-2.0,"4.2415838755494395,2.9984596608744374,-2.4935517810450976,0.4457976121669072,0.9662088445578288,0.01808227401506181,0.925447769986656,3.243678925772327,-0.2769906204992498"
Electric Hearts,WayV,Awaken The World - The 1st Album,0.0,"4.703474144205896,4.514589022411593,-0.7015793355341481,0.4589989081991846,0.10562498121510314,0.0,1.4723032704333163,4.185793773101052,0.0"
Electric Love,BØRNS,Dopamine,-2.0,"3.974858509142189,3.8482646533283846,-2.1091626299246933,0.5412531373233748,0.01880470977042656,0.006997942203569117,2.1790088402413086,4.186282005855544,-0.2769906204992498"
Electric Powerlines,leftprojects,Electric Powerlines,-2.0,"4.6319136800478535,2.872920286989195,-1.8915264702615582,0.5382066843928492,0.16796103570270499,0.0014302363627732501,1.1862557778919862,3.4164435733261485,-0.2769906204992498"
Electric Touch,A R I Z O N A,GALLERY,0.0,"4.2415838755494395,3.7854949663857633,-1.1343628042416538,0.4041627554497245,0.8588523062736255,2.1657864921994932E-4,1.8719284438366453,3.5220762171373172,0.0"
"Electricity (feat. Diplo, Dua Lipa & Mark Ronson) - Radio Edit",Silk City,NOW Thats What I Call Music! 101,0.0,"3.760177116668061,3.2929943457590443,-1.755192764144753,0.47829311009251324,0.03255327289908097,2.8757966865762142E-5,2.0990838055606424,4.119742856171916,0.0"
Electricity (with Dua Lipa),"Silk City, Diplo, Mark Ronson",Electricity (with Dua Lipa),0.0,"3.8252320840844636,3.235053096273548,-1.780634348247686,0.4803240787128636,0.03601638703728107,1.7009596742981868E-5,2.1243232901966422,4.120649574144545,0.0"
Elefantes,Lisandro Aristimuño,Mundo Anfibio,1.0,"3.4218912861027686,3.3702493450730393,-2.0527486825660155,0.38994597510727186,0.436352381413213,0.0,2.6375261444619698,3.7305167295372352,0.1384953102496249"
Elefants,Oques Grasses,A tope amb la vida,-2.0,"3.99437499936711,3.4764749691297827,-1.8940153208803234,0.5057111864672432,0.7307170831602217,1.976790972833028E-5,1.72890469756598,4.815858142773015,-0.2769906204992498"
Elegancko,"Żabson, Yzomandias",Internaziomal,-2.0,"5.243430373762037,3.3074796581304184,-1.755745842060034,1.6552394255855551,0.48137286520981437,0.0,1.068471516257321,4.533415494299376,-0.2769906204992498"
Elegant,StenzbölBanden,Elegant,-2.0,"3.4999572470024516,4.171769962955739,-1.7200723165243994,0.8621461793387339,0.004640572945188138,2.119814609110353E-4,1.993919286243977,3.4861911096821525,-0.2769906204992498"
Elegi,Lars Winnerbäck,Vatten under broarna,-2.0,"3.512968240485732,2.824635912417948,-1.92581730100899,0.2944904499508043,0.5090777783154151,0.276852895936822,2.755310406096635,3.2769136268459627,-0.2769906204992498"
Elektro (feat. Mr. Gee),"Dynoro, Outwork",Elektro (feat. Mr. Gee),-2.0,"5.288968850953518,3.423362157101411,-1.1448712846319957,1.1779617998032172,0.1918565232562857,0.6282824022182493,1.5143690781599826,4.41623963322129,-0.2769906204992498"
Elektronomia,Sunset2002,Wait Winter,-2.0,"4.124484934199915,4.340765273955104,-0.943827462427295,0.4955563433654914,0.8242211648916244,0.0046176202569536366,0.6267805351273261,4.464679297220535,-0.2769906204992498"
Elemento,De Trueno,Elemento,-2.0,"4.026902483075311,3.2253962213592984,-1.660616440631675,0.3351098223578118,0.014337292532148424,0.020585187649914995,2.0233653516526435,4.040230664726072,-0.2769906204992498"
Elementz,Lexz Pryde,Elementz,-2.0,"4.313144339707482,3.27850903338767,-2.0881456691440095,0.384868553556396,0.03567007562346106,5.618785710894912E-4,1.6363599205673147,4.42879418976537,-0.2769906204992498"
Eles,Priscilla Alcantara,Gente,-2.0,"4.052924470041872,2.9115477866461927,-2.321821088350299,0.9007345831253911,0.1548012019775446,0.0,1.4723032704333163,3.2058757610673725,-0.2769906204992498"
Elfenbein (feat. Yasha & Miss Platnum),Marteria,Roswell,4.0,"4.052924470041872,3.2881659083019197,-1.0348087794910454,1.1271875842944579,0.3497745279582104,0.0,1.2745939741179853,4.3927695872374946,0.5539812409984995"
Elisir,"Tedua, Chris Nolan",Elisir,-2.0,"5.236924877020397,3.1481412220453033,-2.046111747582642,0.5981202586931853,0.15964956177102474,0.0,1.8340692168826456,4.459064620543876,-0.2769906204992498"
Ella - Operación Triunfo 2018,"Marta Sango, María Escarmiento",Ella (Operación Triunfo 2018),1.0,"4.352177320157324,3.911034340271006,-1.2046036994823606,0.6824054564377258,1.0562498121510313,0.0,1.3503124280259846,4.102271098314738,0.1384953102496249"
Ella Dijo,"Estelares, Jorge Serrano",Sistema Nervioso Central,1.0,"2.719297638005622,2.694268101075582,-2.1993143301155222,0.25996398340484794,0.36016387037281067,0.0,2.2000417441046416,2.926153266511618,0.1384953102496249"
Ella Es Mi Fiesta (feat. Maluma) - Remix,Carlos Vives,Ella Es Mi Fiesta (feat. Maluma) [Remix],-2.0,"3.864265064534305,4.533902772240092,-0.9358078326557182,1.3912135049400065,0.1880470977042656,0.0,2.393544459647306,4.36019748775924,-0.2769906204992498"
Ella Palmea,El Pozo,Ella Palmea,6.0,"5.737848126126695,2.814979037503699,-1.9440688722132682,1.3709038187365028,0.09835244152488293,0.016498798041991423,1.0264057085306548,3.5581705672015493,0.8309718614977493"
Ella Quiere Hmm... Haa... Hmm... - Yayo Remix,"Leka el Poeta, Mishelle Master Boy, DJ Yayo",Ella Quiere Hmm... Haa... Hmm...,-2.0,"5.458111766236165,4.075201213813245,-0.6363161415309716,0.5808570254202071,0.07272539690220217,0.0011237571421789823,1.5522283051139822,3.486679342436645,-0.2769906204992498"
"Ella Usó, Un Misil (SEP7IMO DIA)",Soda Stereo,SEP7IMO DIA,-2.0,"2.7908581021636647,2.9356899739318165,-1.7026503621930429,0.33612530666798696,0.07999793659242238,0.0014200203887534413,1.2535610702546522,3.0335295987316866,-0.2769906204992498"
Ella me llama,Mr Sis,Ella me llama,-2.0,"3.4218912861027686,3.795151841300013,-1.4722934104784409,0.7991861521078724,0.2753175739869082,0.0,2.082257482469976,4.08197456523514,-0.2769906204992498"
"Ella, elle la - Remasterisé en 2004",France Gall,Babacar (Remasterisé en 2004),-2.0,"4.5668587126314515,3.6696124674147708,-1.623283681350197,0.37268274183429373,0.17454095256528518,0.008377098696243323,1.9139942515633115,3.487376817800205,-0.2769906204992498"
Elly Qadra,Amal Maher,Mosalsal Leeh Laa,-2.0,"4.3586828168989635,3.099856847474056,-2.2167362844468785,0.6590493173036965,0.9973768718016296,0.0,1.3713453318893176,3.1392668638473884,-0.2769906204992498"
Elmas,Keişan,Elmas,-2.0,"5.3475183216282804,3.5392446560724036,-1.5386627603121799,0.6935757838496529,0.34007780837125007,0.0,1.2367347471639858,4.536798249812644,-0.2769906204992498"
Eloah,Sun Diego,Eloah,-2.0,"5.080792955221031,3.6406418426720224,-1.1266197134277174,0.7656751698720912,0.1648442329783249,3.5704829199232215E-5,1.7709705052926463,3.8365329847983616,-0.2769906204992498"
Eloise,Arvingarna,Eloise,8.0,"4.495298248473408,3.500617156415406,-0.9681628906996659,0.2762117323676509,1.0285448990454304,0.0,1.9518534785173112,4.62272721460324,1.107962481996999"
Elovena,Yeboyah,Elovena EP,-2.0,"4.3196498364491225,2.689439663618457,-2.1077799351364908,0.7311487033261348,0.10978071818094326,3.544942984873699E-4,1.1526031317106535,3.1544369530048195,-0.2769906204992498"
Els Teus Somnis,Sopa De Cabra,Plou I Fa Sol,-2.0,"3.356836318686366,3.500617156415406,-1.577931292297142,0.314800136154308,0.07549588821276225,3.6624266861015016E-5,0.6478134389906592,4.062131391141857,-0.2769906204992498"
Elske igjen,Chris Abolade,Elske igjen,-2.0,"4.651430170272774,3.4716465316726577,-1.3116242760892647,0.37979113200552006,0.7203277407456213,0.0,1.6363599205673147,4.187363092669062,-0.2769906204992498"
"Elskede At Drømme, Drømmer Om At Elske",Peter Sommer,"Elskede At Drømme, Drømmer Om At Elske",7.0,"3.6040451948686956,3.9689755897565018,-1.994122423546213,0.4498595494076079,0.5263933490064157,0.6129584411885358,2.6837985329613026,3.457001765717165,0.9694671717473742"
Elsker Når Hun Danser,Milbo,Elsker Når Hun Danser,7.0,"4.8140675888137805,3.104685284931181,-1.4095190670940296,0.48844795319426504,0.36016387037281067,0.0,2.0233653516526435,4.673991653824904,0.9694671717473742"
Elämä kantaa,Kärkiryhmä,Tyttö sinä olet tähti,8.0,"4.742507124655738,3.7806665289286387,-1.2535510949847433,0.40720920838025004,0.002514220864333275,6.742542853073895E-4,1.7246981167933135,3.347916618856375,1.107962481996999"
Elämä on laiffii,Matti Nykänen,"Ehkä otin, ehkä en",8.0,"2.3354733302488477,4.229711212441235,-1.0005179487436135,0.5189124824995207,0.11497538938824342,0.0,3.087630287137298,2.52116419666048,1.107962481996999"
Elämän kokoinen yksinäisyys - Vain elämää kausi 11,Ressu Redford,Elämän kokoinen yksinäisyys (Vain elämää kausi 11),8.0,"3.9553420189172686,3.4957887189582815,-1.488056131063954,0.4386892219956809,0.19947537436032592,0.0,0.8623490583966568,3.2086656625216126,1.107962481996999"
Elämänlanka,Stam1na,Taival,8.0,"2.8624185663217077,4.529074334782966,-1.1874582841086447,0.45392148664830867,2.493442179504074E-4,5.823105191291091E-4,1.4302374627066503,3.408771344326988,1.107962481996999"
Elämänohje,Timo Rautiainen & Trio Niskalaukaus,Mahdoton yhtälö,8.0,"3.096616449020756,4.292480899383857,-1.5707412793984867,0.5178969981893454,3.064856012307091E-4,0.0,2.305206263421307,4.114407169640682,1.107962481996999"
Elämänpelko,Apulanta,Elämänpelko,8.0,"3.6560891688018176,4.195912150241362,-1.5660401171185971,0.39400791234797267,0.005575613762502166,6.487143502578671E-6,2.2883799403306404,4.079742644071748,1.107962481996999"
Em Khong The,"Tien Tien, Touliver",Em Khong The,-2.0,"4.475781758248488,2.7184102883612047,-1.6440241031732403,0.33917175959851253,1.5203071066698453,1.3127526615454475E-5,1.0221991277579883,3.2440625372222844,-0.2769906204992498"
Em Moi La Nguoi Yeu Anh - Original,MIN,Em Moi La Nguoi Yeu Anh (Original),-2.0,"4.4107267908320855,3.8048087162142625,-1.8367717566487236,0.3351098223578118,0.018631554063516555,0.0,0.4795502080839945,3.4181175141986926,-0.2769906204992498"
Emanuel,ESPE,Celým srdcom,-2.0,"2.7908581021636647,3.3364502828731664,-2.5057194951812836,0.37877564769534483,0.006441392297052192,5.976344801588224E-5,0.7908371852613243,2.999353305917244,-0.2769906204992498"
Embarque ma belle,Kaïn,Nulle part ailleurs,5.0,"4.072440960266793,3.2591952835591713,-2.036156345107581,0.2792581852981765,0.42942615313681276,1.2718887654662118E-5,2.4818826558733047,4.251007719593916,0.6924765512481245"
Embriágame (feat. Don Omar) - Remix,Zion & Lennox,Motivan2,-2.0,"4.1374959276831955,3.877235278071133,-1.4286002551712296,0.4051782397598997,0.536782691421016,1.0267053889907975E-5,2.216868067195308,3.1737221468072545,-0.2769906204992498"
Embrujo,Stokoff,Embrujo,-2.0,"3.6040451948686956,3.568215280815152,-1.878529139252451,0.31378465184413284,0.12640366604430375,0.0,1.9560600592899777,3.2105488460032245,-0.2769906204992498"
Emerald Sword,Rhapsody Of Fire,Symphony of Enchanted Lands,0.0,"2.426550284631811,4.229711212441235,-1.0693761491961178,0.40213178682937417,4.744466369334141E-4,0.010777852590898421,1.1988755202099861,3.1380462819611585,0.0"
Emil,The Minds Of 99,Emil,-2.0,"3.74066062644314,3.920691215185255,-1.6868876416075298,0.5351602314623236,0.29471101316082876,0.0014608842848326772,1.4302374627066503,3.8329409866760273,-0.2769906204992498"
Emoceans,kenzie,Phases,-2.0,"3.6040451948686956,4.012431526870624,-0.9913921631414745,0.49657182767566654,0.7653482245422227,0.0,1.8929613476999783,3.2101303607850884,-0.2769906204992498"
Emojis de Corazones (feat. Los Legendarios),"Wisin, Jhay Cortez, Ozuna",Emojis de Corazones (feat. Los Legendarios),-2.0,"5.354023818369921,3.317136533044668,-1.3038811852753285,0.56968669800828,0.23202864725940692,6.895782463371028E-4,1.1778426163466533,3.4181872617350493,-0.2769906204992498"
Empatia,Priscilla Alcantara,Gente,-2.0,"3.7796936068929816,3.5585584059009023,-2.5018479497743153,1.4419877204487657,0.47444663693341416,4.0557416858641455E-5,1.047438612393988,4.635560761292744,-0.2769906204992498"
Empire Ants (feat. Little Dragon),Gorillaz,Plastic Beach,-2.0,"3.9098035417257866,3.727553716900267,-1.144041667759074,0.314800136154308,0.6268236590142187,0.27736369463781246,1.2367347471639858,3.4680218764614135,-0.2769906204992498"
Empire to Ashes,Sleeping With Sirens,Empire to Ashes,-2.0,"3.486946253519171,4.1041718385559935,-1.231981056288778,0.477277625782338,0.0016034218459866475,0.007406581164361474,1.3923782357526509,4.778926822272511,-0.2769906204992498"
Empresario,"KHEA, Yung Pinch",Empresario,1.0,"4.8661115627469025,3.582700593186526,-1.8019278479860106,0.9941591396615083,0.5333195772828159,1.5630440250307662E-4,1.993919286243977,2.825368076477192,0.1384953102496249"
Empress,IMLAY,Empress,-2.0,"2.2574073693491647,4.022088401784873,-0.7361467052392204,0.46813826699076133,0.0012363317473374367,1.328076622575161,0.18551021207459786,3.846402261192736,-0.2769906204992498"
Empty Blockings,Amanda Mair,Empty Blockings,0.0,"4.013891489592031,2.892234036817694,-1.877146444464248,0.37471371045464413,0.67530725694902,4.883235581468669E-5,1.5017493358419827,3.94251436629131,0.0"
Empty Spaces,Minelli,Empty Spaces,0.0,"3.4934517502608116,3.4813034065869073,-2.157556947511795,1.1678069567014653,0.7168646266074212,0.5363386360399688,0.7319450544439916,3.70547736398543,0.0"
Empty Throne,Alazka,Empty Throne,0.0,"2.5501547227229757,4.55321652206859,-1.066610759619712,0.9311991124306467,0.0014337292532148424,0.0,1.4092045588433173,4.38778263838804,0.0"
Emta Njawzak Yamma,DAM,Ben Haana Wa Maana,-2.0,"5.32800183140336,3.5295877811581544,-1.7980563025790426,0.4864169845739147,0.09004096759320267,0.3733938504240164,0.20359850939706434,4.255018202934386,-0.2769906204992498"
En Antaudu,MELO,GLITTER,-2.0,"5.262946863986958,3.1915971591594254,-1.8257101983431006,2.06143314965563,0.09731350728342289,0.0,0.7487713775346581,4.531357941976875,-0.2769906204992498"
En El Hood,Micro TDH,En El Hood,-2.0,"5.204397393312195,3.317136533044668,-1.4178152358232468,0.5036802178468929,0.052639334900641564,3.447891231685514E-4,1.6069138551586484,3.383069377179801,-0.2769906204992498"
En El Party,Sebastian Yatra,MANTRA,-2.0,"5.438595276011244,3.4281905945585356,-1.4003932814918905,1.0662585256839465,0.31029502678272924,1.0931092201195555E-4,1.665805985975981,3.382790387034377,-0.2769906204992498"
En Engel,The Minds Of 99,Solkongen,7.0,"4.313144339707482,4.007603089413499,-1.3685913013632238,0.4529060023381335,0.04779097510716142,8.683577916837591E-6,2.4650563327826385,4.115279013845131,0.9694671717473742"
En För Alla För En,"Tre Kronor, The Poodles",En För Alla För En,7.0,"3.532484730710653,4.418020273269099,-1.4606787742575367,0.5453150745640756,0.02209466820171666,2.10449064808064E-5,1.1988755202099861,4.4310958584651186,0.9694671717473742"
En Ljusblå Promenad,JP,En Ljusblå Promenad,7.0,"4.6319136800478535,4.389049648526351,-1.1855225114051609,0.43361180044480496,0.606044974185018,0.0,0.5594752427646603,4.186630743537324,0.9694671717473742"
En Luovu Susta Koskaan,Jannika B,En Luovu Susta Koskaan,8.0,"4.144001424424836,4.142799338212991,-1.1418293560979493,0.3493266027002644,0.2154056993960464,0.0,2.4187839442833052,3.8356960143620893,1.107962481996999"
En Medio de Esta Fe,Ricardo Andrade Y Los Ultimos Adictos,Sobredosis,1.0,"2.8624185663217077,4.094514963641744,-1.9896978002239636,0.44376664354655687,0.3844056693402114,0.0,2.174802259468642,3.3036966808066683,0.1384953102496249"
En Medio de Ésta Fé,Ricardo Andrade y Los Últimos Adictos,Sobredósis,1.0,"3.1356494294705977,4.08002965127037,-1.9921866508427286,0.4061937240700749,0.36016387037281067,0.0,2.2042483248773084,3.316913838946131,0.1384953102496249"
En Siste Gang,"Staysman & Lazz, Staysman, Plumbo",Helt Sykt VOL2,-2.0,"3.74066062644314,3.828950903499886,-1.544470078422632,0.41431759855147643,0.08484629638590252,0.0,1.6742191475213142,4.325323719581238,-0.2769906204992498"
En Stemme,The Minds Of 99,En Stemme,-2.0,"3.7341551297015,4.340765273955104,-1.2184306473643896,0.41533308286165155,0.100776621421623,0.03279327660358667,1.3418992664806513,4.115209266308776,-0.2769906204992498"
En Tiiä Sun Nimee,"Nikke Ankara, Ollie",En Tiiä Sun Nimee,8.0,"4.3196498364491225,4.041402151613372,-1.3945859633814384,0.8915952243338144,0.41557369658401233,0.0,2.1117035478786423,3.313426462128331,1.107962481996999"
En algún lugar,Duncan Dhu,El Grito Del Tiempo,1.0,"3.428396782844409,4.147627775670116,-1.8486629318272683,0.6976377210903536,0.6095080883232181,0.44235167505772666,1.863515282291312,2.588121831562244,0.1384953102496249"
En annan väg hem,Ansiktet,En annan väg hem,7.0,"3.922814535209067,2.940518411388941,-1.673060693725501,1.3912135049400065,0.30717822405834916,5.15906688000351E-5,2.6417327252346365,3.771563154682744,0.9694671717473742"
En bandeja de plata,Bunbury,Expectativas,-2.0,"3.376352808911287,3.6309849677577732,-1.579867065000626,0.34323369683921323,0.6406761155670191,0.0,1.148396550937987,4.323859021317762,-0.2769906204992498"
En el Cielo del Arte,Nuestra Raza,En el Cielo del Arte,-2.0,"3.428396782844409,3.5730437182722765,-1.8741045159302017,0.3706517732139433,0.09350408173140277,5.516625970696822E-4,1.850895539973312,4.632282627084013,-0.2769906204992498"
En el Espacio,Leiva,Nuclear,1.0,"3.0185504881210736,2.6990965385327064,-1.9189038270679755,0.28535109115922763,0.07861269093714233,2.52845356990271E-4,0.8833819622599899,2.927757459847806,0.1384953102496249"
En el Jardín - En Vivo,Bohemia Suburbana,Epopeya Sub (En Vivo),1.0,"2.9990339978961527,4.475961522754595,-1.4482345211637107,0.46813826699076133,0.6822334852254203,2.3292420765164362E-5,1.3503124280259846,3.5217972269918927,0.1384953102496249"
En för alla,Änglaskaran,10 låtar för Blåvitt,7.0,"2.7648361151971037,4.562873396982839,-0.699090484915383,0.6285847879984409,0.003220696148526096,0.0,2.263140455694641,3.486644468668467,0.9694671717473742"
En gång i tiden,Benjamin Ingrosso,En gång i tiden (del 2),7.0,"3.6040451948686956,3.5923574681007753,-2.175808518716073,0.5656247607675793,0.3844056693402114,0.0,2.9403999600939663,2.650650497905402,0.9694671717473742"
En keksi sanoja,Topi Latukka,En keksi sanoja,8.0,"3.5454957241939336,3.35093559524454,-1.5989482530778258,0.6011667116237108,0.03262253518184497,0.0,2.157975936377975,3.421291027102891,1.107962481996999"
En la Ciudad de la Furia (SEP7IMO DIA),Soda Stereo,SEP7IMO DIA,-2.0,"3.506462743744092,4.504932147497343,-1.3315350810393864,0.5503924961149514,0.011532170080206343,0.015681520120406706,2.2042483248773084,4.395036382169065,-0.2769906204992498"
En la Oscuridad,"LIT killah, Maria Becerra",MAWZ,-2.0,"5.282463354211878,3.6309849677577732,-1.068546532323196,0.5503924961149514,0.3844056693402114,1.2923207135058297E-5,1.6742191475213142,3.4859818670730847,-0.2769906204992498"
En la avenida,Mi Capitán,En la avenida,-2.0,"3.8577595677926646,3.616499655386399,-2.048600598201407,0.3625278987325419,0.48137286520981437,5.976344801588225E-6,1.0390254508486547,4.32511447697217,-0.2769906204992498"
