title,artist,album,language_id,scaled_vectorized_features_str
Kuljen tai lepään,NNS,Kuljen tai lepään,8.0,"4.79455109858886,3.0274302856171857,-2.470322508603289,0.650925442822295,0.14060243401092418,7.355501294262429E-5,1.8719284438366453,4.358593294423052,1.107962481996999"
Kuloodporna,Ola Nizio,Kuloodporna,9.0,"3.974858509142189,3.389563094901538,-1.1409997392250277,0.4945408590553162,0.5991187459086178,0.0,1.5143690781599826,3.3189713912686334,1.246457792246624"
Kultanen hetki,Evelina,III,8.0,"3.174682409920439,2.708753413446956,-1.4678687871561915,0.7392725778075363,2.1367414232694637,2.6561532451503217E-4,1.278800554890652,3.0697634438686308,1.107962481996999"
Kum Gibi,Ahmet Kaya,Şarkılarım Dağlara,14.0,"4.339166326674043,2.7570377880182027,-2.938502963888789,0.3645588673528922,2.0397742273998607,0.0026203973360809907,2.5155353020546376,3.2090144002033925,1.9389343434947484"
Kumbaya,ZadeKing,Kumbaya,25.0,"4.4107267908320855,3.27850903338767,-2.222543602557331,0.3828375849360456,0.3165286322314894,0.0,2.5155353020546376,3.487516312872917,3.462382756240622"
Kun Ei Niin Ei,Anna Puu,Nälkäinen Sydän,8.0,"4.599386196339652,1.8830906082786323,-2.125201889467847,1.8481814445188407,0.5402458055592161,0.017264996093477095,1.6405665013399813,3.477960900392145,1.107962481996999"
Kun etsit sitä oikeaa,Esa Kaartamo,Etäisyys,8.0,"3.2202208871119207,3.3461071577874155,-2.681598272240691,0.24980914030309606,0.021956143636188655,0.003253787725309144,2.544981367463304,3.384952560661413,1.107962481996999"
Kun hiljaisuus oli kultaa,Olavi Uusivirta,Kun hiljaisuus oli kultaa,8.0,"4.417232287573726,3.3316218454160413,-2.1536854021048266,0.2751962480574757,0.1371393198727241,0.005976344801588224,1.8593087015186454,4.32371952624505,1.107962481996999"
Kun sä sanot sen noin,"Ida Paul & Kalle Lindroth, Ida Paul, Kalle Lindroth",Nää kaikki kertoo susta,8.0,"4.898639046455104,1.7478943594791407,-2.7714734334738798,0.35745047718166595,1.142827665606034,0.0,0.5174094350379941,3.9040137262227956,1.107962481996999"
Kun tie päättyy,Timo Rautiainen & Trio Niskalaukaus,Lauluja Suomesta,8.0,"3.3893638023945676,2.8874055993605694,-1.88765492485459,0.2812891539185269,0.003054466669892491,0.001471100258852486,2.0864640632426426,2.64981352746913,1.107962481996999"
Kun tänään lähden,Erin,Kun tänään lähden,8.0,"2.7908581021636647,2.583214039561714,-1.9006522558636973,0.9119049105373181,0.9939137576634295,4.9138835035280955E-5,0.8539358968513237,2.897731145446546,1.107962481996999"
Kun vielä ehtii,Juha Tapio,Kun vielä ehtii,8.0,"2.4590777683400122,2.496302165333469,-2.0751483381349023,0.3676053202834178,0.002088257825334662,2.1555705181796846E-5,2.1453561940599752,3.2314033593736697,1.107962481996999"
Kunagi Läänes,Miljardid,Kunagi Läänes,8.0,"4.124484934199915,2.7522093505610776,-2.581491169574802,0.2670723735760743,0.004571310662424136,0.029217685696653544,2.330445748057307,4.605011340368815,1.107962481996999"
Kundiman,Silent Sanctuary,Fuchsiang Pag-Ibig,25.0,"2.1793414084494818,2.7570377880182027,-1.3027750294447662,0.24676268737257048,1.953196373944858,0.0,1.909787670790645,3.263208235952008,3.462382756240622"
Kung Di Rin Lang Ikaw,"December Avenue, Moira Dela Torre",Kung Di Rin Lang Ikaw,25.0,"3.2657593643034026,2.3273068543341044,-1.3096885033857806,0.2924594813304539,0.5575613762502166,0.0,0.5552686619919937,4.669388316425406,3.462382756240622"
Kung Maibabalik Ko Lang,Budakhel,Kung Maibabalik Ko Lang,25.0,"3.376352808911287,2.1679684182489893,-2.185210843275853,0.2863665754694028,1.6345898732304485,6.6403831128758055E-6,0.8371095737606571,2.787599785540416,3.462382756240622"
Kung Över Ängarna,Peter Simson,Kung Över Ängarna,7.0,"3.7536716199264206,2.2355665426487352,-2.4988060212402687,0.30159884012203064,0.7861269093714234,2.3547820115659584E-5,2.292586521103307,2.6682268770671147,0.9694671717473742"
Kunnes kuollaan,costee,Kunnes kuollaan,8.0,"4.937672026904946,3.6889262172432695,-2.015692462242178,0.33307885373746143,1.0043031000780298,0.0955193570852135,0.7319450544439916,3.662652376662843,1.107962481996999"
Kunpa satais lunta,Nocturn,Kunpa satais lunta,8.0,"3.922814535209067,2.2741940423057327,-2.645924746705057,0.3280014321865855,0.8346105073062248,0.0,1.367138751116651,4.061154925632873,1.107962481996999"
Kuolema soitti mun luuriin,Kasmir,Jälki,8.0,"4.2285728820661586,2.1148556062206176,-2.8267812250019952,0.9027655517457415,0.8138318224770241,0.0,1.6279467590219814,4.459552853298368,1.107962481996999"
Kuolettaa,"Heikkinen, #JPTH",Kuolettaa,8.0,"3.688616652510018,2.872920286989195,-2.6605813114600076,0.5534389490454771,1.2674997745812377,7.815220125153831E-5,1.4554769473426499,2.82592605676804,1.107962481996999"
Kuolio,SONNY,"hyvästi, pahasti, rumasti",8.0,"4.026902483075311,3.0612293478170587,-2.762624186829381,0.6874828779886017,0.28051224519420837,0.21606785051895888,2.216868067195308,5.020392793136997,1.107962481996999"
Kuolleesta Kulmasta,Elastinen,Uusia Muistoi,8.0,"4.495298248473408,3.3654209076159143,-2.375746185090211,0.73216418763631,0.20016799718796593,0.0,1.9392337361993113,3.9755746985240554,1.107962481996999"
Kuolleet kadut (feat. Paperi T),"LIFE, Eevil Stöö",Kuolleet kadut (feat. Paperi T),8.0,"4.7099796409475365,2.766694662932452,-2.96753955444105,0.9169823320881941,0.5021515500390149,8.683577916837591E-6,1.4260308819339838,4.951970459971758,1.107962481996999"
Kupa Kızı Ve Sinek Valesi,Teoman,Teo,14.0,"3.812221090601183,3.7323821543573916,-1.5829089935346723,0.30769174598308174,0.06476023438434193,0.0,1.5522283051139822,3.3070794363199343,1.9389343434947484"
Kurtlar Vadisi (Racon),Mustafa Barak,Kurtlar Vadisi (Racon),14.0,"3.5715177111604945,3.2302246588164234,-2.2004204859460845,0.4244724416532282,2.5142208643332746E-4,0.0,0.41771347072579523,3.2764602678596484,1.9389343434947484"
Kurtulamadım,Ahiyan,SAKLAYANLARDANIM,14.0,"3.4674297632942506,2.018286857078124,-2.5859157928970515,0.4275188945837538,0.2257950418106467,0.21147066221004485,1.1021241624386542,5.156714352944807,1.9389343434947484"
Kurşuna Gerek Yok,Pera,Kurşuna Gerek Yok,14.0,"3.5454957241939336,2.897062474274819,-2.41833318456686,0.4620453611297102,1.6622947863360493,0.0,1.909787670790645,5.090942426161095,1.9389343434947484"
Kutunggu Kabarmu,Maudy Ayunda,Kutunggu Kabarmu,20.0,"4.6969686474642565,3.0708862227313083,-1.890973392346277,0.5778105724896815,0.05160040065918153,3.192491881190291E-5,1.1147439047566539,3.417106174921531,2.769906204992498"
Kutyavásár,"Lil Frakk, D.Koms",Kutyavásár,12.0,"5.314990837920079,2.530101227533342,-2.2529628878977945,0.5057111864672432,0.8242211648916244,0.04219197270181088,0.5258225965833273,4.18478243382389,1.6619437229954985"
Kuunnellaan vain taivasta,Pegasos,Kuunnellaan vain taivasta,8.0,"2.960001017446311,2.3128215419627303,-2.226415147964299,0.2863665754694028,0.12155530625082361,0.0011646210382582182,0.7529779583073247,2.7938770638124564,1.107962481996999"
Kuusi kuuta ja Saturnuksen renkaat - Vain elämää kausi 11,Jannika B,Kuusi kuuta ja Saturnuksen renkaat (Vain elämää kausi 11),8.0,"3.7471661231847806,3.9013774653567563,-1.7601704653822834,0.36151241442236665,1.454507938044043,5.107987009904466E-4,1.1820491971193199,4.076534257399372,1.107962481996999"
Kuutõbine,Terminaator,Kuutõbine,12.0,"3.99437499936711,3.167454971873802,-2.1138637922045835,0.2944904499508043,0.16622947863360493,0.0,3.3147856488612955,2.6497089061645958,1.6619437229954985"
Kuvajainen,"Saimaa Palaa!, Lance, Huuki",Kuvajainen,8.0,"4.7750346083639394,2.6990965385327064,-2.411972788541127,0.509773123707944,1.1532170080206343,0.0,1.4218243011613172,3.6586767670905513,1.107962481996999"
Kuvittele meidät siellä,Gasellit,Kuvittele meidät siellä,8.0,"5.380045805336482,3.355764032701665,-1.7579581537211586,1.0357939963786909,0.6649179145344197,8.479258436441413E-5,1.5858809512953151,3.4867839637411793,1.107962481996999"
Kuytudayım,FarDas,Kuytudayım,14.0,"3.5780232079021346,2.018286857078124,-3.7844356353113193,0.28433560684905246,0.3192991235420495,1.4966401939020083E-4,0.44169098112999494,3.7665064582969334,1.9389343434947484"
Kuzohlangana - Edit,"Jessica LM, Josiah De Disciple, ThackzinDJ, Tee Jay, 9umba",Kuzohlangana,25.0,"4.931166530163305,2.2065959179059873,-2.5784492410407553,0.2955059342609795,0.03947950117548118,0.046635921400427764,0.6772595043993256,3.9411194155641893,3.462382756240622"
Kuşku,"Nurettin Colak, Lara Elmaoğlu",Kuşku,14.0,"3.591034201385415,3.935176527556629,-1.3929267296355947,0.5158660295689951,0.017696513246202524,9.398696098224217E-6,1.8172428937919791,2.9628404706348763,1.9389343434947484"
Kuşlar Ölüyor,Nihaband,Kuşlar Ölüyor,14.0,"3.1681769131787987,2.8342927873321977,-2.832865082070088,0.3340943380476366,0.33245895726720986,4.157901426062235E-5,2.2126614864226415,5.440342709536498,1.9389343434947484"
Kwento Ng Pasko,ABS-CBN Music All Star,An ABS-CBN Christmas,25.0,"3.3958692991362076,3.6309849677577732,-1.246361082086088,0.2883975440897532,0.2787806881251083,0.003687966621151024,1.2157018433006526,3.488213788236477,3.462382756240622"
"Kynnet, Kynnet","Pyhimys, Vesta","Kynnet, Kynnet",8.0,"4.625408183306213,3.9158627777281305,-2.0015889754025085,0.7930932462468212,2.34799138569967,0.0014353443497831548,1.3166597818446515,3.487202448959315,1.107962481996999"
Kynttilänvalo,"Röge, tmfvde",Kynttilänvalo,8.0,"4.5278257321816096,3.3267934079589168,-2.158110025427076,0.41431759855147643,0.4467417238278133,9.858414929115618E-5,1.15680971248332,4.63981536101046,1.107962481996999"
Kär Pt. 2,Fricky,Kär Pt. 2,7.0,"4.091957450491714,2.2307381051916106,-2.741054148133416,0.5991357430033605,0.05644876045266167,7.355501294262429E-5,1.1610162932559869,2.5095512318572055,0.9694671717473742"
Kärlek slutar alltid med bråk,Molly Sandén,Kärlek slutar alltid med bråk,7.0,"4.4367487777986465,2.4238756034765987,-1.8406433020556916,0.37166725752411855,0.5506351479738164,0.0,1.0053728046673218,4.221644006788038,0.9694671717473742"
Kätlinil Ei Ole Täna Tuju,Leslie Da Bass,Koridorid,8.0,"4.183034404874677,3.201254034073675,-2.7728561282620823,0.34018724390868776,0.30475404416160906,0.0012105929213473581,2.0654311593793095,4.184363948605754,1.107962481996999"
"Kælling, du kan ik køre bil",UkuleleHanne,Den onde guffer,25.0,"5.015737987804629,1.7865218591361383,-2.3967631458708953,0.6834209407479009,1.5584013621900463,3.044360257903061E-5,2.0401916747433098,4.185026550201136,3.462382756240622"
Kék Hullám Kemping,Carson Coma,Kék Hullám Kemping,12.0,"3.7536716199264206,3.2447099711877976,-2.0704471758550125,0.5239899040503966,0.03393851855436101,0.0,2.7511038253239684,3.6620595226038173,1.6619437229954985"
Késő már,Mehringer Marci,Késő már,12.0,"4.677452157239335,3.500617156415406,-1.6072444218070434,0.7341951562566604,0.3154896979900294,8.836817527134725E-6,1.7583507629746464,3.557926450824303,1.6619437229954985"
Két Házunk Van,Lóci Játszik,Krokodil,12.0,"3.74066062644314,2.872920286989195,-1.356700126184679,0.33003240080693586,0.3141044523347494,5.720945451093001E-5,1.7162849552479802,5.16470044585757,1.6619437229954985"
Kõhutrumm,Küberünnak & Karmo,Kõhutrumm,12.0,"5.705320642418494,2.7184102883612047,-2.0933999093391806,1.7872523859083294,1.0597129262892315,0.16754197392486647,1.4554769473426499,3.487795303018341,1.6619437229954985"
Köievedu,Reket,Super ei,8.0,"4.3586828168989635,2.448017790762222,-3.1553095066790027,1.1576521135997135,1.0389342414600309,3.974013893705674E-5,0.408038334948662,3.485633129391305,1.107962481996999"
Kör Değilim,İrem Derici,Sabıka Kaydı,14.0,"4.4497597712819275,3.568215280815152,-2.2056747261412557,0.34323369683921323,0.41903681072221244,4.045525711844337E-5,1.7962099899286461,4.183771094546728,1.9389343434947484"
Körfez,İhtiyar,Körfez,14.0,"5.0222434845462685,2.1969390429917377,-3.101937487854371,1.817716915213585,0.6787703710872202,0.01128865129188887,0.9464806738499891,4.673642916143122,1.9389343434947484"
Kösznem,"ByeAlex és a Slepp, Giajjenno",Kösznem,12.0,"5.080792955221031,3.3654209076159143,-1.8254336593854599,1.3099747601259915,0.9177252466230273,3.897394088557107E-4,1.5396085627959823,3.2778203448185907,1.6619437229954985"
Kötü Zamanlar,Evdeki Saat,Kötü Zamanlar,14.0,"4.2415838755494395,3.2253962213592984,-3.6176826438540504,1.0561036825821948,0.5887294034940176,2.865580712556405E-5,3.626072626038625,3.1385345147156505,1.9389343434947484"
Kúl,"GKR, palmi.",Kúl,12.0,"4.742507124655738,3.3461071577874155,-1.914479203745726,0.36963628890376815,0.0980061301110629,0.009347616228125171,1.7036652129299805,4.2882877777762,1.6619437229954985"
Kül Olsun,Martino,11:23,14.0,"4.4367487777986465,3.099856847474056,-2.325416094799626,1.0764133687856985,0.7514957679894223,0.0,1.8046231514739792,3.1376277967430224,1.9389343434947484"
Küllerinden,Şebnem Ferah,Parmak İzi,14.0,"4.183034404874677,3.983460902127876,-1.5690820456526435,0.5808570254202071,0.4467417238278133,0.002518237595882901,1.686838889839314,4.042462585889464,1.9389343434947484"
Küsme Aşka,Oğuzhan Koç,Küsme Aşka,14.0,"4.065935463525153,3.4040484072729122,-2.575407312506709,0.46813826699076133,0.938503931452228,0.0,2.0654311593793095,3.3461031829111185,1.9389343434947484"
Küçük Bir Yol,Hadise,Küçük Bir Yol,14.0,"3.6495836720601775,3.1771118467880517,-1.6655941418692053,0.28433560684905246,0.042596303899861264,0.0,1.7541441822019799,3.9063502686907214,1.9389343434947484"
Küçüğüm,Adamlar,Küçüğüm,14.0,"3.434902279586049,2.254880292477234,-3.480242781906683,0.29753690288132983,0.7272539690220216,0.22985941544570093,1.6742191475213142,3.312798734301127,1.9389343434947484"
Ký Sự Ngọt Ngào,Kha,Ký Sự Ngọt Ngào,18.0,"5.900485544667702,1.9941446697925003,-2.2673429136951047,0.35440402425114037,0.31271920667946934,3.1516279851110555E-5,2.8268222792319677,3.487655807945629,2.492915584493248"
Kır Papatyası,Bahadır Sağlam,Mavi,14.0,"4.2806168559992805,3.6696124674147708,-1.2977973282072357,0.5290673256012726,2.271802874659268,0.0,2.1663890979233087,3.556740742706251,1.9389343434947484"
Kırgın Adımlar,"Patron, FRO",Kırgın Adımlar,14.0,"5.210902890053836,3.056400910359934,-2.2908487250945537,0.6052286488644116,1.880470977042656,0.001997222920872646,0.87076221994199,4.253065271916418,1.9389343434947484"
Kırmızı Kalp,"Hidra, A-pooh, FerzanBeats",Yarım Kalan,14.0,"5.106814942187592,3.375077782530164,-2.1202241882303166,1.0865682118874502,1.3298358290688395,3.437675257665705E-4,0.18256560553373125,4.43332777962851,1.9389343434947484"
Kırmızı Rüyalar,Gaye Su Akyol,İstanbul Kırmızısı (Orijinal Film Müzikleri),14.0,"2.2443963758658843,3.090199972559807,-2.4230343468467503,0.5057111864672432,0.22891184453502683,5.516625970696822E-4,1.4849230127513162,5.495617632098631,1.9389343434947484"
Kıskanç,"Kubilay Karça, Şehinşah",Kıskanç,14.0,"5.386551302078122,4.128314025841616,-1.4695280209020352,1.3709038187365028,0.536782691421016,0.0,1.0979175816659874,4.465795257802231,1.9389343434947484"
Kısır Döngü,Allame,Kısır Döngü,14.0,"4.586375202856372,4.089686526184619,-1.6747199274713445,1.6552394255855551,1.8977865477336566,0.0,1.3250729433899848,3.1736175255027206,1.9389343434947484"
Kızım Biliyosun,"Vio, Tepki",Yanyol 2,14.0,"4.768529111622299,2.8536065371606965,-2.3743634903020086,1.2388908584137284,0.9558195021432285,1.1799449992879315E-5,1.5858809512953151,4.8784914304207065,1.9389343434947484"
Kış Güneşi,Niran Ünsal,"Yıldız Tilbenin Yıldızlı Şarkıları, Vol. 1",14.0,"4.013891489592031,2.9550037237603153,-1.8821241457017786,0.7890313090061205,2.154056993960464,0.0,1.5858809512953151,3.1720482059347104,1.9389343434947484"
Kłopot,"CatchUp, Michał Anioł, Frank Leen",Kłopot,9.0,"4.963694013871507,2.4287040409337233,-2.1138637922045835,0.6620957702342221,0.07618851104040227,0.8581418176639503,0.7992503468066575,4.462273007216252,1.246457792246624"
Kẻ Điên Tin Vào Tình Yêu,Lil Zpoet,Kẻ Điên Tin Vào Tình Yêu,18.0,"4.209056391841238,1.9506887326783782,-2.958413768838911,0.2812891539185269,1.610348074263048,5.82310519129109E-5,1.6952520513846474,2.859509495523456,2.492915584493248"
L7anana,Jocker,L7anana,25.0,"4.2676058625160005,2.5687287271903396,-1.6714014599796574,0.7605977483212152,1.7246308408236513,0.0,0.5973344697186598,3.5101145146522623,3.462382756240622"
LALA (Unlocked) (feat. Swae Lee),Alicia Keys,LALA (Unlocked) (feat. Swae Lee),25.0,"4.00088049610875,2.7039249759898314,-1.3655493728291774,1.8684911307223444,0.3078708468859892,5.823105191291091E-4,1.388171654979984,4.862833108508784,3.462382756240622"
LEIJA & NARU,ODE,LEIJA & NARU,8.0,"4.80756209207214,2.930861536474692,-2.513186047037579,0.656002864373171,0.3809425552020113,1.7826874664566583E-5,1.5143690781599826,3.1399992129791268,1.107962481996999"
LK Chung Minh Ba Dua/ Chieu Thuong Do Thi (feat. Khanh Lam & Tuan Quynh),Ngoc Ngu,Cho Vua Long Em,18.0,"3.4739352600358906,3.152969659502428,-1.6100098113834491,0.40720920838025004,1.5618644763282465,0.0,2.00233244778931,2.7892388526447816,2.492915584493248"
LSMLÍ (lífið sem mig langar í),Hipsumhaps,Best gleymdu leyndarmálin,21.0,"4.4237377843153665,2.814979037503699,-2.028689793251285,0.2487936559929209,1.2952046876868386,0.17826874664566583,2.6501458867799697,3.7651463813379915,2.9084015152421228"
LULU,SIX LOUNGE,夢うつつ,16.0,"2.3614953172154087,4.7704962076392015,-0.8224268600230811,1.350594132532999,0.00844999849720825,6.384983762380582E-4,0.816076669897324,4.561035518696355,2.215924963993998"
La Capacidad (feat. Las Acevedo & Diana Pereira),Lido Pimienta,La Papessa,21.0,"3.3112978414948846,2.530101227533342,-1.9136495868728045,0.41228662993112597,1.0320080131836307,0.0,1.5858809512953151,4.875387665052864,2.9084015152421228"
La Máquina de Ser Feliz,Charly García,Random,21.0,"3.818726587342823,3.090199972559807,-2.066852169405685,0.303629808742381,1.8666185204898555,0.004704456036122013,0.9801333200313221,3.8363237421892937,2.9084015152421228"
La constante,Bunbury,Expectativas,21.0,"3.226726383853561,2.578385602104589,-1.444086436799102,0.2589484990946727,0.24137905543254717,0.0,1.4386506242519836,3.559112158942355,2.9084015152421228"
Labantwana Ama Uber,"Semi Tee, Miano, Kammu Dee",Labantwana Ama Uber,25.0,"5.633760178260451,3.008116535788687,-2.6749613372573173,0.7930932462468212,0.14614341663204436,1.0726772720799376,2.2084549056499747,3.9064897637634335,3.462382756240622"
Labyrintti,Jenni Vartiainen,Ihmisten edessä 2007 - 2019,8.0,"3.948836522175628,3.0660577852741833,-1.8638725744975004,0.5879654155914334,0.4536679521042135,0.0,0.9422740930773226,4.458541514021206,1.107962481996999"
Lacrimi Si Pumni In Pereti,Carlas Dreams,Lacrimi Si Pumni In Pereti,11.0,"4.6709466604976955,3.43301903201566,-1.5715708962714086,0.41533308286165155,0.9246514748994276,0.0,2.477676075100638,3.590951909288871,1.5234484127458738"
Lady Carneval,Karel Gott,42 Největších Hitů,25.0,"2.6802646575557807,3.321964970501792,-3.277263186998498,0.634677693859492,0.4086474683076121,0.0,3.045564479410632,3.255605754489203,3.462382756240622"
Lagi Kang Galit,Zo zo,Lagi Kang Galit,25.0,"3.408880292619488,3.1915971591594254,-1.4109017618822326,0.46813826699076133,1.0874178393948324,0.0,0.9170346084413228,4.463772579247906,3.462382756240622"
Lagi Syantik,Siti Badriah,Lagi Syantik,20.0,"5.939518525117543,2.573557164647464,-1.9435157942979868,0.4315808318244546,0.23756962988052704,1.4455603238029636E-4,2.4818826558733047,3.557961324592481,2.769906204992498"
Lagu Untuk Laila,Akim & The Majistret,Lagu Untuk Laila,20.0,"4.2415838755494395,3.872406840614008,-1.6830160962005618,0.5595318549065282,0.24034012119108716,6.58930324277676E-4,1.850895539973312,3.8363237421892937,2.769906204992498"
Lah gah,DAWILL,Lah gah,20.0,"5.100309445445951,3.008116535788687,-1.6918653428450605,0.7240403131549085,0.976598186972429,0.0,1.3208663626173183,3.1391971163110326,2.769906204992498"
Laika Pēdas,"Mesa, IGO, Ieva Kerēvica",MESA,20.0,"4.781540105105579,3.109513722388306,-2.3364776531052494,0.4488440650974328,0.027981962236656832,9.296536358026127E-4,1.7036652129299805,3.1395807277609906,2.769906204992498"
Laikinai,Evgenya Redko,Laikinai,8.0,"4.80756209207214,2.032772169449498,-2.9172094641504644,0.4366582533753305,1.6311267590922485,4.3315729843989865E-4,0.8875885430326564,4.01093669945655,1.107962481996999"
Laikyk (feat. Alekna),OTREYA,Laikyk (feat. Alekna),8.0,"4.5278257321816096,3.1819402842451763,-1.9885916443934013,0.34018724390868776,0.30613928981688915,0.036522107120816924,1.2072886817553194,4.185619404260162,1.107962481996999"
Laime Šī,"Aija Andrejeva, Agnese Rakovska, Kristīne Pāže",Laime Šī,25.0,"4.222067385324519,2.926033099017567,-1.7040330569812459,0.3269859478764103,0.23445282715614696,2.2679462323975826E-5,0.9675135777133222,3.5916145108842534,3.462382756240622"
Laiminlöin,"Kekkonen, Ama",Laiminlöin,8.0,"4.00088049610875,2.9018909117319436,-2.7169952588186854,0.8773784439913618,0.6683810286726198,0.0,1.5017493358419827,3.2083866723761885,1.107962481996999"
Lalayo,Takipsilim,Lalayo,25.0,"4.091957450491714,2.790836850218075,-1.0345322405334048,0.30464529305255617,0.0876167876964626,0.01987006946852837,1.4554769473426499,3.484412547505075,3.462382756240622"
Lamama,"Jocker, 404",Lamama,14.0,"4.3847048038655245,2.7956652876752,-2.0574498448459053,0.46813826699076133,2.4414954674310723,0.002084058700041022,1.4134111396159839,3.2393545785182547,1.9389343434947484"
Lambaláda,Bert and Friends,Supr,12.0,"4.677452157239335,3.1384843471310537,-1.1979667644989869,0.33003240080693586,1.3610038563126405,0.11135411681591734,1.543815143568649,4.080196003058061,1.6619437229954985"
Lame maa,Vaiko Eplik,Uus karjäär uues linnas (New Career In A New Town),8.0,"3.3112978414948846,2.457674665676471,-2.419439340397423,0.35237305563078997,1.8839340911808562,0.015170721419416262,2.4650563327826385,3.5843607671032287,1.107962481996999"
Lanterna Dos Afogados,Moonspell,1755,21.0,"2.7648361151971037,3.872406840614008,-1.4485110601213511,0.4224414730328779,4.952253217626148E-4,0.3749262465269878,0.9927530623493219,3.139510980224635,2.9084015152421228"
Lassie Wróć,Malik Montana,Lassie Wróć,9.0,"5.3475183216282804,2.863263412074946,-1.8741045159302017,1.2287360153119766,0.2818974908494884,3.652210712081693E-5,1.1147439047566539,4.534008348358403,1.246457792246624"
"Laula, tyttö",Olavi Uusivirta,Skorpioni,8.0,"4.117979437458275,3.249538408644922,-2.334541880401765,0.31276916753395767,0.2822438022633084,0.01547720064001053,2.5618076905539704,3.1568781167772793,1.107962481996999"
Laulan Sulle Ma,Reket,Kulutuli,8.0,"4.157012417908116,3.0467440354456845,-2.505996034138924,0.3777601633851696,0.1471823508735044,0.0018184433755259895,1.0095793854399884,3.873813042980646,1.107962481996999"
Laulut kuoli pois,Ihana Leijona,Mä voin loistavasti,8.0,"3.708133142734939,1.8830906082786323,-2.3862546654805534,0.254886561853972,1.4233399108002422,0.0033150835694279977,1.2830071356633186,2.6839898202835717,1.107962481996999"
Lautturi,PMMP,Veden varaan,8.0,"4.2545948690327196,3.0032880983315624,-1.4133906125009976,0.25387107754379684,2.0051430860178594,0.08274938956045233,2.006539028561977,4.012227028879136,1.107962481996999"
Lebih Baik,CJR,Lebih Baik,20.0,"2.3029458465406463,2.356277479076853,-2.178297369334838,0.29753690288132983,0.9800613011106291,0.0,1.379758493434651,3.9056876670953398,2.769906204992498"
Lebih Sempurna,Syamel,Lebih Sempurna,20.0,"2.9209680369964697,2.9646605986745644,-1.5447466173802726,0.2751962480574757,0.21990774777570654,0.0,1.5606414666593154,4.883896864488297,2.769906204992498"
Legszebb Szavak,Margaret Island,Legszebb Szavak,12.0,"4.5278257321816096,3.6744409048718953,-1.5956297855861388,0.41228662993112597,0.436352381413213,4.285601101309846E-5,1.74152443988398,3.8384161682799736,1.6619437229954985"
Legyen az ünnep végtelen,Radics Gigi,Vadonatúj érzés,12.0,"3.7016276459932986,2.4528462282193466,-1.4208571643572931,0.2772272166778261,0.7514957679894223,0.0,1.0558517739393212,4.599884896446649,1.6619437229954985"
Legyünk ma csak úgy,"Koszi Janka, Takacs Nikolas, Nánásiék",Legyünk ma csak úgy,12.0,"4.026902483075311,3.1819402842451763,-2.0737656433466993,1.6349297393820514,2.2579504181064673,0.0,2.4650563327826385,3.137453427902132,1.6619437229954985"
Leheminek,Küberünnak & Karmo,Leheminek,12.0,"5.145847922637434,2.15831154333474,-2.8220800627221054,0.6316312409289664,1.6207374166776483,0.21555705181796844,1.4849230127513162,3.2434348093950804,1.6619437229954985"
Leigubílstjóri,Gummi Tóta,Leigubílstjóri,12.0,"2.7648361151971037,3.5295877811581544,-1.300839256741282,1.259200544617232,0.7792006810950232,0.0,1.8004165707013127,3.1390924950064987,1.6619437229954985"
Leijonakuningas,Ellinoora,Villi lapsi,8.0,"4.1635179146497565,2.15831154333474,-1.6064148049341216,0.40213178682937417,1.513380878393445,0.0,1.9981258670166437,3.242528091422453,1.107962481996999"
Leisk Man Šlykštėtis,Lilas ir Innomine,Leisk Man Šlykštėtis,25.0,"5.119825935670873,2.6025277893902126,-2.062151007125795,2.162981580673149,1.6969259277180504,0.002370105972595672,0.32138277103172963,3.3134962096646867,3.462382756240622"
Lelah Mencintaimu,Weni,Lelah Mencintaimu,20.0,"2.5111217422731342,4.051059026527621,-1.0541665065258858,0.6590493173036965,0.7584219962658225,0.0,2.2547272941493075,2.8693787719178308,2.769906204992498"
Lelaki Teragung,Dayang Nurfaizah,Dayang Nurfaizah,20.0,"2.0622424670999573,2.110027168763493,-2.10750339617885,0.3208930420153592,0.571413832803017,2.232190323328251E-5,0.7992503468066575,2.3905619348338627,2.769906204992498"
Lembra-te,Bispo,Desde a Origem,21.0,"4.052924470041872,2.1389977935062414,-3.404471107513164,1.4724522497540213,0.41557369658401233,3.677750647131215E-4,0.7698042813979912,3.8393228862526017,2.9084015152421228"
Lemmikki,Nelli Matula,Lemmikki,8.0,"4.183034404874677,2.848778099703572,-1.726709251507773,1.8380266014170887,0.07549588821276225,0.0,1.2745939741179853,3.475136125169726,1.107962481996999"
Lenggang Mak Limah,"Trio Manja, Halil Chik",Siri Bintang Pujaan,20.0,"3.1356494294705977,3.1915971591594254,-3.15890451312833,0.5118040923282944,0.5610244903884167,5.8231051912910906E-6,2.7637235676419682,4.586876980916253,2.769906204992498"
Lentävä suomalainen,Saimaa,Urheilu-Suomi,8.0,"4.098462947233354,3.0950284100169316,-2.4924456252145357,0.2812891539185269,0.8588523062736255,0.06078504541786314,2.61228665982597,4.355908014273346,1.107962481996999"
Lepšie miesto na hranie,Billy Barman,Zlatý vek,9.0,"4.24808937229108,1.8010071715075124,-2.852499348062569,0.28535109115922763,1.3194464866542392,8.01953960555001E-6,0.4711370465386613,3.1402084555881946,1.246457792246624"
