title,artist,album,language_id,scaled_vectorized_features_str
6 Years,Pull n Way,Six Years,0.0,"4.130990430941555,3.1143421598454304,-1.8945683987956046,0.7179474072938573,0.40518435416941206,0.0,1.8845481861546451,5.167385726007276,0.0"
60 uutta ongelmaa,Apulanta,60 uutta ongelmaa,8.0,"2.803869095646945,4.475961522754595,-1.7372177318981152,1.2490457015154803,0.06614548003962196,0.0,2.1916285825593085,6.835851416947428,1.107962481996999"
600Ps,Capital T,600Ps,-2.0,"4.8400895757803415,3.056400910359934,-1.5580204873470203,0.6884983622987769,0.09281145890376276,5.567705840795867E-4,2.603873498280637,6.070441952976639,-0.2769906204992498"
7 Seconds (feat. Neneh Cherry),Youssou NDour,7 Seconds: The Best Of Youssou NDour,-2.0,"4.4237377843153665,3.389563094901538,-2.6605813114600076,0.271134310816775,0.29020896478116864,9.143296747728993E-6,2.141149613287309,5.37746530551156,-0.2769906204992498"
723,Cepeda,Principios,1.0,"3.382858305652927,3.717896841986018,-1.3752282363465977,0.45696793957883425,1.0320080131836307,0.0,1.531195401250649,5.234413108445396,0.1384953102496249"
77 no Suteki na Machi e,BNK48,77 no Suteki na Machi e,-2.0,"3.012044991379433,4.649785271211084,-1.087627720400396,0.7656751698720912,0.0741106425574822,0.004045525711844336,0.6772595043993256,6.556128922391673,-0.2769906204992498"
8 Parche,"Baani Sandhu, Gur Sidhu",8 Parche,-2.0,"4.2415838755494395,4.162113088041489,-0.6332742129969252,2.0918976789608856,0.5575613762502166,0.0,3.0581842217286317,6.063118461659259,-0.2769906204992498"
82 Fires,The East Pointers,82 Fires/Tanglewood,-2.0,"3.506462743744092,3.3364502828731664,-2.4960406316638633,0.36151241442236665,0.9800613011106291,1.3280766225751608E-4,2.738484083005969,5.5087301689335595,-0.2769906204992498"
82nd All The Way,Sabaton,The Great War,0.0,"3.1161329392456767,4.702898083239456,-1.6517671939871763,2.234065482385412,0.007099383983310212,0.0,1.4807164319786497,5.650736152954384,0.0"
82nd All the Way,Amaranthe,82nd All the Way,-2.0,"2.986023004412872,4.6594421461253335,-1.8782526002948103,0.9139358791576685,0.0012640366604430376,5.6698655809939565E-6,1.6363599205673147,6.101061121436925,-0.2769906204992498"
90 Minuten Lang (Party Edition),Godenzonen,90 Minuten Lang (Party Edition),-2.0,"3.330814331719805,4.340765273955104,-1.9567896642647347,1.117032741192706,0.07584219962658226,7.713060384955742E-5,1.72890469756598,5.854608201722984,-0.2769906204992498"
90-talet,"WAHL, SAMI",90-talet,7.0,"3.4218912861027686,3.886892152985382,-1.6149875126209794,0.5493770118047763,0.046059418038061364,0.0,1.8551021207459788,6.138829412373701,0.9694671717473742"
99.9,"MOB CHOIR, sajou no hana",99.9,-2.0,"3.181187906662079,4.538731209697216,-0.7278505365100031,2.122362208266141,0.014371923673530428,0.0010267053889907976,2.8646815061859674,5.858444316222565,-0.2769906204992498"
