title,artist,album,language_id,scaled_vectorized_features_str
Absence Of Rhythm,This Soft Machine,Absence Of Rhythm,-2.0,"4.7360016279140975,2.8874055993605694,-2.333435724571203,0.4640763297500605,0.009177252466230273,1.9767909728330282,2.0528114170613097,4.4282710832427,-0.2769906204992498"
Absolute Power (Cuebur Remix),GoldFish,Absolute Power (Cuebur Remix),-2.0,"4.976705007354787,3.2929943457590443,-1.3727393857278327,0.6945912681598281,0.003404241197850701,4.0353097378245275,0.7361516352166582,4.359569759932037,-0.2769906204992498"
Abyss,Young Tulio$,Dont Resist,-2.0,"5.230419380278756,3.4137052821871614,-3.388708386927651,0.5067266707774184,0.005125408924536152,3.2997596083982845,0.6478134389906592,4.35967438123657,-0.2769906204992498"
Ac/Id - Original Mix,"A*S*Y*S, T78",Ac/Id (Original Mix),-2.0,"4.3977157973488055,4.514589022411593,-1.6293675384182897,0.47524665716198766,8.865572193792263E-4,4.372436880478222,1.6573928244306477,4.428724442229014,-0.2769906204992498"
Accidents,BowLand,Floating Trip,0.0,"3.8772760580175856,2.626669976675836,-3.3356129070606597,2.0309686203503747,0.5229302348682155,3.6930746081609285,1.2409413279366523,5.859874140717863,0.0"
Acid Candy,FAB FISCHER,Acid Candy,-2.0,"5.0222434845462685,4.71738339561083,-2.7648364984905056,0.558516370596353,0.1818134922555054,4.832155711369624,1.0852978393479875,4.7070171122894715,-0.2769906204992498"
Acid Lick,"T78, ROBPM","Tektones, Vol. 3",-2.0,"4.222067385324519,4.379392773612102,-1.9401973268063,0.6935757838496529,0.0067184414281082,4.260061166260324,0.9927530623493219,4.602953788046313,-0.2769906204992498"
Acid Phase,Emmanuel Top,Acid Phase,-2.0,"4.313144339707482,3.645470280129147,-2.2775748551278063,0.6042131645542363,0.023722331846670705,4.8372636983795285,0.8749688007146565,4.703250745326247,-0.2769906204992498"
Acid Rain - Edit,Lxury,Acid Rain (Edit),-2.0,"4.1635179146497565,3.0032880983315624,-1.8937387819226827,0.5981202586931853,5.644876045266168E-4,3.4070273356062786,2.2210746479679746,4.3251493507403485,-0.2769906204992498"
Acoustic Jam,Delicate,Acoustic Jam,-2.0,"4.202550895099598,2.3949049787338503,-4.043276099662901,0.33003240080693586,1.8008193518640536,4.576756360874401,1.4723032704333163,5.391554307855473,-0.2769906204992498"
